tag,zeit,verbrauch_haushalt,produktion_solar,panels_online,eigenverbrauch,einspeisung,netzbezug
2025-05-08,01:00,0.15,0.0,16,0.0,0.0,0.15
2025-05-08,02:00,0.32,0.0,16,0.0,0.0,0.32
2025-05-08,03:00,0.25,0.0,16,0.0,0.0,0.25
2025-05-08,04:00,0.22,0.0,16,0.0,0.0,0.22
2025-05-08,05:00,0.16,0.0,16,0.0,0.0,0.16
2025-05-08,06:00,2.05,0.0,16,0.0,0.0,2.05
2025-05-08,07:00,1.8,0.31,16,0.31,0.0,1.49
2025-05-08,08:00,1.54,2.43,16,1.54,0.8900000000000001,0.0
2025-05-08,09:00,0.92,2.09,16,0.92,1.17,0.0
2025-05-08,10:00,0.42,4.38,16,0.42,3.96,0.0
2025-05-08,11:00,0.23,5.05,16,0.23,4.819999999999999,0.0
2025-05-08,12:00,0.47,3.28,16,0.47,2.8099999999999996,0.0
2025-05-08,13:00,0.17,3.36,16,0.17,3.19,0.0
2025-05-08,14:00,0.61,3.28,16,0.61,2.67,0.0
2025-05-08,15:00,0.4,5.05,16,0.4,4.6499999999999995,0.0
2025-05-08,16:00,0.58,4.38,16,0.58,3.8,0.0
2025-05-08,17:00,2.8,3.49,16,2.8,0.6900000000000004,0.0
2025-05-08,18:00,1.65,2.43,16,1.65,0.7800000000000002,0.0
2025-05-08,19:00,1.95,1.25,16,1.25,0.0,0.7
2025-05-08,20:00,2.41,0.0,16,0.0,0.0,2.41
2025-05-08,21:00,3.02,0.0,16,0.0,0.0,3.02
2025-05-08,22:00,0.68,0.0,16,0.0,0.0,0.68
2025-05-08,23:00,0.5,0.0,16,0.0,0.0,0.5
2025-05-09,00:00,0.17,0.0,16,0.0,0.0,0.17
2025-05-09,01:00,0.19,0.0,16,0.0,0.0,0.19
2025-05-09,02:00,0.2,0.0,16,0.0,0.0,0.2
2025-05-09,03:00,0.18,0.0,16,0.0,0.0,0.18
2025-05-09,04:00,0.13,0.0,16,0.0,0.0,0.13
2025-05-09,05:00,0.22,0.0,16,0.0,0.0,0.22
2025-05-09,06:00,1.58,0.0,16,0.0,0.0,1.58
2025-05-09,07:00,1.09,1.25,16,1.09,0.15999999999999992,0.0
2025-05-09,08:00,1.37,1.46,16,1.37,0.08999999999999986,0.0
2025-05-09,09:00,0.2,2.09,16,0.2,1.89,0.0
2025-05-09,10:00,0.38,2.63,16,0.38,2.25,0.0
2025-05-09,11:00,0.56,3.03,16,0.56,2.4699999999999998,0.0
2025-05-09,12:00,0.52,1.36,16,0.52,0.8400000000000001,0.0
2025-05-09,13:00,0.31,5.6,16,0.31,5.29,0.0
2025-05-09,14:00,0.69,5.46,16,0.69,4.77,0.0
2025-05-09,15:00,0.54,1.26,16,0.54,0.72,0.0
2025-05-09,16:00,0.57,2.63,16,0.57,2.06,0.0
2025-05-09,17:00,1.5,3.49,16,1.5,1.9900000000000002,0.0
2025-05-09,18:00,1.99,1.46,16,1.46,0.0,0.53
2025-05-09,19:00,1.77,1.25,16,1.25,0.0,0.52
2025-05-09,20:00,1.8,0.0,16,0.0,0.0,1.8
2025-05-09,21:00,1.9,0.0,16,0.0,0.0,1.9
2025-05-09,22:00,0.6,0.0,16,0.0,0.0,0.6
2025-05-09,23:00,1.06,0.0,15,0.0,0.0,1.06
2025-05-10,00:00,0.23,0.0,16,0.0,0.0,0.23
2025-05-10,01:00,0.22,0.0,16,0.0,0.0,0.22
2025-05-10,02:00,0.26,0.0,16,0.0,0.0,0.26
2025-05-10,03:00,0.2,0.0,16,0.0,0.0,0.2
2025-05-10,04:00,0.22,0.0,16,0.0,0.0,0.22
2025-05-10,05:00,0.16,0.0,16,0.0,0.0,0.16
2025-05-10,06:00,1.18,0.0,16,0.0,0.0,1.18
2025-05-10,07:00,1.5,0.75,16,0.75,0.0,0.75
2025-05-10,08:00,1.58,1.46,16,1.46,0.0,0.1200000000000001
2025-05-10,09:00,0.73,0.35,16,0.35,0.0,0.38
2025-05-10,10:00,0.64,4.38,16,0.64,3.7399999999999998,0.0
2025-05-10,11:00,0.45,3.03,16,0.45,2.5799999999999996,0.0
2025-05-10,12:00,0.62,3.28,16,0.62,2.6599999999999997,0.0
2025-05-10,13:00,0.94,1.4,16,0.94,0.45999999999999996,0.0
2025-05-10,14:00,0.73,5.46,16,0.73,4.73,0.0
2025-05-10,15:00,0.18,3.03,16,0.18,2.8499999999999996,0.0
2025-05-10,16:00,0.6,4.38,16,0.6,3.78,0.0
2025-05-10,17:00,1.81,0.35,16,0.35,0.0,1.46
2025-05-10,18:00,2.07,2.43,16,2.07,0.3600000000000003,0.0
2025-05-10,19:00,2.56,1.25,16,1.25,0.0,1.31
2025-05-10,20:00,1.95,0.0,16,0.0,0.0,1.95
2025-05-10,21:00,1.97,0.0,16,0.0,0.0,1.97
2025-05-10,22:00,0.84,0.0,16,0.0,0.0,0.84
2025-05-10,23:00,0.83,0.0,16,0.0,0.0,0.83
2025-05-11,00:00,0.16,0.0,16,0.0,0.0,0.16
2025-05-11,01:00,0.2,0.0,16,0.0,0.0,0.2
2025-05-11,02:00,0.27,0.0,16,0.0,0.0,0.27
2025-05-11,03:00,0.19,0.0,16,0.0,0.0,0.19
2025-05-11,04:00,0.13,0.0,16,0.0,0.0,0.13
2025-05-11,05:00,0.19,0.0,16,0.0,0.0,0.19
2025-05-11,06:00,1.61,0.0,16,0.0,0.0,1.61
2025-05-11,07:00,2.16,0.31,16,0.31,0.0,1.85
2025-05-11,08:00,1.78,2.43,16,1.78,0.6500000000000001,0.0
2025-05-11,09:00,0.73,2.09,16,0.73,1.3599999999999999,0.0
2025-05-11,10:00,0.29,2.63,16,0.29,2.34,0.0
2025-05-11,11:00,0.46,5.05,16,0.46,4.59,0.0
2025-05-11,12:00,0.82,3.28,16,0.82,2.46,0.0
2025-05-11,13:00,0.29,3.36,16,0.29,3.07,0.0
2025-05-11,14:00,0.56,5.46,16,0.56,4.9,0.0
2025-05-11,15:00,0.09,5.05,16,0.09,4.96,0.0
2025-05-11,16:00,0.81,4.38,16,0.81,3.57,0.0
2025-05-11,17:00,2.1,0.35,16,0.35,0.0,1.75
2025-05-11,18:00,1.28,0.61,16,0.61,0.0,0.67
2025-05-11,19:00,2.66,0.75,16,0.75,0.0,1.9100000000000001
2025-05-11,20:00,2.54,0.0,16,0.0,0.0,2.54
2025-05-11,21:00,2.08,0.0,16,0.0,0.0,2.08
2025-05-11,22:00,0.75,0.0,16,0.0,0.0,0.75
2025-05-11,23:00,0.51,0.0,16,0.0,0.0,0.51
2025-05-12,00:00,0.18,0.0,16,0.0,0.0,0.18
2025-05-12,01:00,0.25,0.0,16,0.0,0.0,0.25
2025-05-12,02:00,0.18,0.0,16,0.0,0.0,0.18
2025-05-12,03:00,0.21,0.0,16,0.0,0.0,0.21
2025-05-12,04:00,0.16,0.0,16,0.0,0.0,0.16
2025-05-12,05:00,0.21,0.0,16,0.0,0.0,0.21
2025-05-12,06:00,1.14,0.0,16,0.0,0.0,1.14
2025-05-12,07:00,1.29,0.12,16,0.12,0.0,1.17
2025-05-12,08:00,1.09,2.43,16,1.09,1.34,0.0
2025-05-12,09:00,1.04,3.49,16,1.04,2.45,0.0
2025-05-12,10:00,0.34,1.09,16,0.34,0.75,0.0
2025-05-12,11:00,0.59,5.05,16,0.59,4.46,0.0
2025-05-12,12:00,0.6,5.46,16,0.6,4.86,0.0
2025-05-12,13:00,0.36,5.6,16,0.36,5.239999999999999,0.0
2025-05-12,14:00,0.16,3.28,16,0.16,3.1199999999999997,0.0
2025-05-12,15:00,0.38,3.03,16,0.38,2.65,0.0
2025-05-12,16:00,0.57,4.38,16,0.57,3.81,0.0
2025-05-12,17:00,1.77,2.09,16,1.77,0.31999999999999984,0.0
2025-05-12,18:00,2.79,1.46,16,1.46,0.0,1.33
2025-05-12,19:00,2.43,1.25,16,1.25,0.0,1.1800000000000002
2025-05-12,20:00,1.64,0.0,16,0.0,0.0,1.64
2025-05-12,21:00,1.33,0.0,16,0.0,0.0,1.33
2025-05-12,22:00,1.1,0.0,16,0.0,0.0,1.1
2025-05-12,23:00,0.78,0.0,16,0.0,0.0,0.78
2025-05-13,00:00,0.2,0.0,12,0.0,0.0,0.2
2025-05-13,01:00,0.14,0.0,16,0.0,0.0,0.14
2025-05-13,02:00,0.17,0.0,16,0.0,0.0,0.17
2025-05-13,03:00,0.13,0.0,16,0.0,0.0,0.13
2025-05-13,04:00,0.2,0.0,16,0.0,0.0,0.2
2025-05-13,05:00,0.28,0.0,16,0.0,0.0,0.28
2025-05-13,06:00,1.47,0.0,14,0.0,0.0,1.47
2025-05-13,07:00,1.17,1.25,16,1.17,0.08000000000000007,0.0
2025-05-13,08:00,1.0,0.61,16,0.61,0.0,0.39
2025-05-13,09:00,0.27,3.49,16,0.27,3.22,0.0
2025-05-13,10:00,0.23,2.63,16,0.23,2.4,0.0
2025-05-13,11:00,0.55,5.05,16,0.55,4.5,0.0
2025-05-13,12:00,0.57,3.28,16,0.57,2.71,0.0
2025-05-13,13:00,0.74,3.36,16,0.74,2.62,0.0
2025-05-13,14:00,0.47,5.46,16,0.47,4.99,0.0
2025-05-13,15:00,0.33,1.26,16,0.33,0.9299999999999999,0.0
2025-05-13,16:00,0.43,2.63,16,0.43,2.1999999999999997,0.0
2025-05-13,17:00,1.51,3.49,16,1.51,1.9800000000000002,0.0
2025-05-13,18:00,1.98,2.43,16,1.98,0.4500000000000002,0.0
2025-05-13,19:00,1.44,1.17,15,1.17,0.0,0.27
2025-05-13,20:00,1.8,0.0,16,0.0,0.0,1.8
2025-05-13,21:00,1.55,0.0,16,0.0,0.0,1.55
2025-05-13,22:00,0.72,0.0,16,0.0,0.0,0.72
2025-05-13,23:00,0.74,0.0,16,0.0,0.0,0.74
2025-05-14,00:00,0.19,0.0,15,0.0,0.0,0.19
2025-05-14,01:00,0.2,0.0,16,0.0,0.0,0.2
2025-05-14,02:00,0.2,0.0,16,0.0,0.0,0.2
2025-05-14,03:00,0.26,0.0,16,0.0,0.0,0.26
2025-05-14,04:00,0.26,0.0,16,0.0,0.0,0.26
2025-05-14,05:00,0.16,0.0,16,0.0,0.0,0.16
2025-05-14,06:00,1.2,0.0,16,0.0,0.0,1.2
2025-05-14,07:00,1.48,0.75,16,0.75,0.0,0.73
2025-05-14,08:00,1.07,2.43,16,1.07,1.36,0.0
2025-05-14,09:00,0.49,3.49,16,0.49,3.0,0.0
2025-05-14,10:00,0.43,2.63,16,0.43,2.1999999999999997,0.0
2025-05-14,11:00,0.39,5.05,16,0.39,4.66,0.0
2025-05-14,12:00,0.34,5.46,16,0.34,5.12,0.0
2025-05-14,13:00,0.52,3.36,16,0.52,2.84,0.0
2025-05-14,14:00,0.55,5.46,16,0.55,4.91,0.0
2025-05-14,15:00,0.53,5.05,16,0.53,4.52,0.0
2025-05-14,16:00,0.51,1.09,16,0.51,0.5800000000000001,0.0
2025-05-14,17:00,2.02,3.49,16,2.02,1.4700000000000002,0.0
2025-05-14,18:00,2.59,1.46,16,1.46,0.0,1.13
2025-05-14,19:00,1.66,1.25,16,1.25,0.0,0.4099999999999999
2025-05-14,20:00,1.58,0.0,16,0.0,0.0,1.58
2025-05-14,21:00,2.52,0.0,16,0.0,0.0,2.52
2025-05-14,22:00,0.5,0.0,16,0.0,0.0,0.5
2025-05-14,23:00,0.65,0.0,16,0.0,0.0,0.65
2025-05-15,00:00,0.17,0.0,16,0.0,0.0,0.17
2025-05-15,01:00,0.19,0.0,16,0.0,0.0,0.19
2025-05-15,02:00,0.22,0.0,16,0.0,0.0,0.22
2025-05-15,03:00,0.14,0.0,16,0.0,0.0,0.14
2025-05-15,04:00,0.2,0.0,16,0.0,0.0,0.2
2025-05-15,05:00,0.2,0.0,16,0.0,0.0,0.2
2025-05-15,06:00,0.84,0.0,16,0.0,0.0,0.84
2025-05-15,07:00,1.18,0.75,16,0.75,0.0,0.42999999999999994
2025-05-15,08:00,1.57,0.61,16,0.61,0.0,0.9600000000000001
2025-05-15,09:00,0.68,0.87,16,0.68,0.18999999999999995,0.0
2025-05-15,10:00,0.34,2.63,16,0.34,2.29,0.0
2025-05-15,11:00,0.68,3.03,16,0.68,2.3499999999999996,0.0
2025-05-15,12:00,0.14,5.46,16,0.14,5.32,0.0
2025-05-15,13:00,0.26,5.6,16,0.26,5.34,0.0
2025-05-15,14:00,0.59,5.46,16,0.59,4.87,0.0
2025-05-15,15:00,0.35,3.03,16,0.35,2.6799999999999997,0.0
2025-05-15,16:00,0.67,1.09,16,0.67,0.42000000000000004,0.0
2025-05-15,17:00,1.41,0.35,16,0.35,0.0,1.06
2025-05-15,18:00,1.29,1.46,16,1.29,0.16999999999999993,0.0
2025-05-15,19:00,1.98,1.25,16,1.25,0.0,0.73
2025-05-15,20:00,2.16,0.0,16,0.0,0.0,2.16
2025-05-15,21:00,1.63,0.0,16,0.0,0.0,1.63
2025-05-15,22:00,0.74,0.0,16,0.0,0.0,0.74
2025-05-15,23:00,0.57,0.0,16,0.0,0.0,0.57
2025-05-16,00:00,0.17,0.0,16,0.0,0.0,0.17
2025-05-16,01:00,0.23,0.0,16,0.0,0.0,0.23
2025-05-16,02:00,0.2,0.0,16,0.0,0.0,0.2
2025-05-16,03:00,0.18,0.0,16,0.0,0.0,0.18
2025-05-16,04:00,0.2,0.0,16,0.0,0.0,0.2
2025-05-16,05:00,0.2,0.0,16,0.0,0.0,0.2
2025-05-16,06:00,1.22,0.0,16,0.0,0.0,1.22
2025-05-16,07:00,1.62,0.31,16,0.31,0.0,1.31
2025-05-16,08:00,1.24,0.61,16,0.61,0.0,0.63
2025-05-16,09:00,0.59,3.49,16,0.59,2.9000000000000004,0.0
2025-05-16,10:00,0.33,4.38,16,0.33,4.05,0.0
2025-05-16,11:00,0.29,0.5,16,0.29,0.21000000000000002,0.0
2025-05-16,12:00,0.23,0.48,14,0.23,0.24999999999999997,0.0
2025-05-16,13:00,0.68,1.4,16,0.68,0.7199999999999999,0.0
2025-05-16,14:00,0.45,3.28,16,0.45,2.8299999999999996,0.0
2025-05-16,15:00,0.26,3.03,16,0.26,2.7699999999999996,0.0
2025-05-16,16:00,0.49,2.63,16,0.49,2.1399999999999997,0.0
2025-05-16,17:00,2.27,2.09,16,2.09,0.0,0.18000000000000016
2025-05-16,18:00,2.21,2.43,16,2.21,0.2200000000000002,0.0
2025-05-16,19:00,1.82,1.25,16,1.25,0.0,0.5700000000000001
2025-05-16,20:00,2.41,0.0,16,0.0,0.0,2.41
2025-05-16,21:00,1.66,0.0,16,0.0,0.0,1.66
2025-05-16,22:00,0.63,0.0,16,0.0,0.0,0.63
2025-05-16,23:00,0.69,0.0,16,0.0,0.0,0.69
2025-05-17,00:00,0.29,0.0,16,0.0,0.0,0.29
2025-05-17,01:00,0.2,0.0,15,0.0,0.0,0.2
2025-05-17,02:00,0.26,0.0,16,0.0,0.0,0.26
2025-05-17,03:00,0.17,0.0,16,0.0,0.0,0.17
2025-05-17,04:00,0.32,0.0,16,0.0,0.0,0.32
2025-05-17,05:00,0.25,0.0,16,0.0,0.0,0.25
2025-05-17,06:00,1.75,0.0,16,0.0,0.0,1.75
2025-05-17,07:00,1.25,0.75,16,0.75,0.0,0.5
2025-05-17,08:00,1.1,2.43,16,1.1,1.33,0.0
2025-05-17,09:00,0.25,2.09,16,0.25,1.8399999999999999,0.0
2025-05-17,10:00,0.5,2.63,16,0.5,2.13,0.0
2025-05-17,11:00,0.55,3.03,16,0.55,2.4799999999999995,0.0
2025-05-17,12:00,0.56,1.36,16,0.56,0.8,0.0
2025-05-17,13:00,0.43,5.6,16,0.43,5.17,0.0
2025-05-17,14:00,0.44,5.46,16,0.44,5.02,0.0
2025-05-17,15:00,0.41,5.05,16,0.41,4.64,0.0
2025-05-17,16:00,0.78,2.63,16,0.78,1.8499999999999999,0.0
2025-05-17,17:00,2.17,2.09,16,2.09,0.0,0.08000000000000007
2025-05-17,18:00,2.24,2.43,16,2.24,0.18999999999999995,0.0
2025-05-17,19:00,2.04,0.31,16,0.31,0.0,1.73
2025-05-17,20:00,2.09,0.0,16,0.0,0.0,2.09
2025-05-17,21:00,1.94,0.0,16,0.0,0.0,1.94
2025-05-17,22:00,0.45,0.0,16,0.0,0.0,0.45
2025-05-17,23:00,0.79,0.0,16,0.0,0.0,0.79
2025-05-18,00:00,0.18,0.0,16,0.0,0.0,0.18
2025-05-18,01:00,0.2,0.0,14,0.0,0.0,0.2
2025-05-18,02:00,0.2,0.0,16,0.0,0.0,0.2
2025-05-18,03:00,0.22,0.0,16,0.0,0.0,0.22
2025-05-18,04:00,0.2,0.0,16,0.0,0.0,0.2
2025-05-18,05:00,0.18,0.0,16,0.0,0.0,0.18
2025-05-18,06:00,1.08,0.0,16,0.0,0.0,1.08
2025-05-18,07:00,2.06,0.75,16,0.75,0.0,1.31
2025-05-18,08:00,1.29,2.43,16,1.29,1.1400000000000001,0.0
2025-05-18,09:00,0.63,3.49,16,0.63,2.8600000000000003,0.0
2025-05-18,10:00,0.56,2.63,16,0.56,2.07,0.0
2025-05-18,11:00,0.47,5.05,16,0.47,4.58,0.0
2025-05-18,12:00,0.64,1.36,16,0.64,0.7200000000000001,0.0
2025-05-18,13:00,0.37,3.36,16,0.37,2.9899999999999998,0.0
2025-05-18,14:00,0.77,2.66,13,0.77,1.8900000000000001,0.0
2025-05-18,15:00,0.3,1.26,16,0.3,0.96,0.0
2025-05-18,16:00,0.18,4.38,16,0.18,4.2,0.0
2025-05-18,17:00,2.02,3.49,16,2.02,1.4700000000000002,0.0
2025-05-18,18:00,2.47,2.43,16,2.43,0.0,0.040000000000000036
2025-05-18,19:00,1.73,0.75,16,0.75,0.0,0.98
2025-05-18,20:00,2.06,0.0,16,0.0,0.0,2.06
2025-05-18,21:00,1.64,0.0,16,0.0,0.0,1.64
2025-05-18,22:00,0.8,0.0,16,0.0,0.0,0.8
2025-05-18,23:00,0.55,0.0,16,0.0,0.0,0.55
2025-05-19,00:00,0.19,0.0,16,0.0,0.0,0.19
2025-05-19,01:00,0.2,0.0,16,0.0,0.0,0.2
2025-05-19,02:00,0.26,0.0,16,0.0,0.0,0.26
2025-05-19,03:00,0.22,0.0,16,0.0,0.0,0.22
2025-05-19,04:00,0.21,0.0,16,0.0,0.0,0.21
2025-05-19,05:00,0.24,0.0,16,0.0,0.0,0.24
2025-05-19,06:00,1.48,0.0,16,0.0,0.0,1.48
2025-05-19,07:00,1.34,0.75,16,0.75,0.0,0.5900000000000001
2025-05-19,08:00,1.02,1.46,16,1.02,0.43999999999999995,0.0
2025-05-19,09:00,0.34,2.09,16,0.34,1.7499999999999998,0.0
2025-05-19,10:00,0.64,1.09,16,0.64,0.45000000000000007,0.0
2025-05-19,11:00,0.53,5.05,16,0.53,4.52,0.0
2025-05-19,12:00,0.35,3.28,16,0.35,2.9299999999999997,0.0
2025-05-19,13:00,0.44,5.6,16,0.44,5.159999999999999,0.0
2025-05-19,14:00,0.94,3.28,16,0.94,2.34,0.0
2025-05-19,15:00,0.28,3.03,16,0.28,2.75,0.0
2025-05-19,16:00,0.88,1.09,16,0.88,0.21000000000000008,0.0
2025-05-19,17:00,2.62,2.09,16,2.09,0.0,0.5300000000000002
2025-05-19,18:00,2.43,1.46,16,1.46,0.0,0.9700000000000002
2025-05-19,19:00,1.65,1.25,16,1.25,0.0,0.3999999999999999
2025-05-19,20:00,1.57,0.0,16,0.0,0.0,1.57
2025-05-19,21:00,1.61,0.0,16,0.0,0.0,1.61
2025-05-19,22:00,0.89,0.0,16,0.0,0.0,0.89
2025-05-19,23:00,0.81,0.0,16,0.0,0.0,0.81
2025-05-20,00:00,0.18,0.0,16,0.0,0.0,0.18
2025-05-20,01:00,0.23,0.0,16,0.0,0.0,0.23
2025-05-20,02:00,0.21,0.0,16,0.0,0.0,0.21
2025-05-20,03:00,0.22,0.0,16,0.0,0.0,0.22
2025-05-20,04:00,0.2,0.0,16,0.0,0.0,0.2
2025-05-20,05:00,0.17,0.0,16,0.0,0.0,0.17
2025-05-20,06:00,1.61,0.0,16,0.0,0.0,1.61
2025-05-20,07:00,1.49,0.31,16,0.31,0.0,1.18
2025-05-20,08:00,1.36,1.46,16,1.36,0.09999999999999987,0.0
2025-05-20,09:00,0.76,0.87,16,0.76,0.10999999999999999,0.0
2025-05-20,10:00,0.63,2.63,16,0.63,2.0,0.0
2025-05-20,11:00,0.4,0.5,16,0.4,0.09999999999999998,0.0
2025-05-20,12:00,0.66,0.55,16,0.55,0.0,0.10999999999999999
2025-05-20,13:00,0.38,5.6,16,0.38,5.22,0.0
2025-05-20,14:00,0.46,3.28,16,0.46,2.82,0.0
2025-05-20,15:00,0.59,3.03,16,0.59,2.44,0.0
2025-05-20,16:00,0.59,4.38,16,0.59,3.79,0.0
2025-05-20,17:00,1.99,3.49,16,1.99,1.5000000000000002,0.0
2025-05-20,18:00,1.91,1.46,16,1.46,0.0,0.44999999999999996
2025-05-20,19:00,1.97,0.12,16,0.12,0.0,1.85
2025-05-20,20:00,1.55,0.0,16,0.0,0.0,1.55
2025-05-20,21:00,1.66,0.0,16,0.0,0.0,1.66
2025-05-20,22:00,0.99,0.0,16,0.0,0.0,0.99
2025-05-20,23:00,0.68,0.0,16,0.0,0.0,0.68
2025-05-21,00:00,0.25,0.0,16,0.0,0.0,0.25
2025-05-21,01:00,0.25,0.0,16,0.0,0.0,0.25
2025-05-21,02:00,0.23,0.0,16,0.0,0.0,0.23
2025-05-21,03:00,0.2,0.0,16,0.0,0.0,0.2
2025-05-21,04:00,0.25,0.0,16,0.0,0.0,0.25
2025-05-21,05:00,0.2,0.0,16,0.0,0.0,0.2
2025-05-21,06:00,1.72,0.0,16,0.0,0.0,1.72
2025-05-21,07:00,1.27,0.75,16,0.75,0.0,0.52
2025-05-21,08:00,1.56,0.61,16,0.61,0.0,0.9500000000000001
2025-05-21,09:00,0.39,3.49,16,0.39,3.1,0.0
2025-05-21,10:00,0.67,2.63,16,0.67,1.96,0.0
2025-05-21,11:00,0.57,5.05,16,0.57,4.4799999999999995,0.0
2025-05-21,12:00,0.27,5.46,16,0.27,5.1899999999999995,0.0
2025-05-21,13:00,0.37,0.56,16,0.37,0.19000000000000006,0.0
2025-05-21,14:00,0.45,2.46,12,0.45,2.01,0.0
2025-05-21,15:00,0.83,3.03,16,0.83,2.1999999999999997,0.0
2025-05-21,16:00,0.39,1.09,16,0.39,0.7000000000000001,0.0
2025-05-21,17:00,2.15,0.87,16,0.87,0.0,1.2799999999999998
2025-05-21,18:00,2.32,0.24,16,0.24,0.0,2.08
2025-05-21,19:00,1.73,1.25,16,1.25,0.0,0.48
2025-05-21,20:00,1.32,0.0,16,0.0,0.0,1.32
2025-05-21,21:00,2.74,0.0,16,0.0,0.0,2.74
2025-05-21,22:00,0.4,0.0,16,0.0,0.0,0.4
2025-05-21,23:00,0.53,0.0,16,0.0,0.0,0.53
2025-05-22,00:00,0.15,0.0,16,0.0,0.0,0.15
2025-05-22,01:00,0.17,0.0,16,0.0,0.0,0.17
2025-05-22,02:00,0.22,0.0,16,0.0,0.0,0.22
2025-05-22,03:00,0.24,0.0,16,0.0,0.0,0.24
2025-05-22,04:00,0.19,0.0,16,0.0,0.0,0.19
2025-05-22,05:00,0.21,0.0,16,0.0,0.0,0.21
2025-05-22,06:00,1.43,0.0,16,0.0,0.0,1.43
2025-05-22,07:00,1.65,0.31,16,0.31,0.0,1.3399999999999999
2025-05-22,08:00,1.33,2.43,16,1.33,1.1,0.0
2025-05-22,09:00,0.54,3.49,16,0.54,2.95,0.0
2025-05-22,10:00,0.76,4.38,16,0.76,3.62,0.0
2025-05-22,11:00,0.63,3.03,16,0.63,2.4,0.0
2025-05-22,12:00,0.42,1.36,16,0.42,0.9400000000000002,0.0
2025-05-22,13:00,0.86,5.6,16,0.86,4.739999999999999,0.0
2025-05-22,14:00,0.52,5.46,16,0.52,4.9399999999999995,0.0
2025-05-22,15:00,0.45,1.26,16,0.45,0.81,0.0
2025-05-22,16:00,0.56,4.38,16,0.56,3.82,0.0
2025-05-22,17:00,1.71,3.49,16,1.71,1.7800000000000002,0.0
2025-05-22,18:00,1.73,1.46,16,1.46,0.0,0.27
2025-05-22,19:00,1.45,0.12,16,0.12,0.0,1.33
2025-05-22,20:00,1.72,0.0,16,0.0,0.0,1.72
2025-05-22,21:00,2.85,0.0,16,0.0,0.0,2.85
2025-05-22,22:00,0.76,0.0,16,0.0,0.0,0.76
2025-05-22,23:00,0.74,0.0,16,0.0,0.0,0.74
2025-05-23,00:00,0.24,0.0,16,0.0,0.0,0.24
2025-05-23,01:00,0.17,0.0,16,0.0,0.0,0.17
2025-05-23,02:00,0.17,0.0,16,0.0,0.0,0.17
2025-05-23,03:00,0.19,0.0,16,0.0,0.0,0.19
2025-05-23,04:00,0.11,0.0,16,0.0,0.0,0.11
2025-05-23,05:00,0.15,0.0,16,0.0,0.0,0.15
2025-05-23,06:00,1.32,0.0,16,0.0,0.0,1.32
2025-05-23,07:00,1.5,1.25,16,1.25,0.0,0.25
2025-05-23,08:00,0.94,2.43,16,0.94,1.4900000000000002,0.0
2025-05-23,09:00,0.47,2.09,16,0.47,1.6199999999999999,0.0
2025-05-23,10:00,0.42,2.63,16,0.42,2.21,0.0
2025-05-23,11:00,0.74,3.03,16,0.74,2.29,0.0
2025-05-23,12:00,0.11,3.28,16,0.11,3.17,0.0
2025-05-23,13:00,0.57,1.4,16,0.57,0.83,0.0
2025-05-23,14:00,0.37,5.46,16,0.37,5.09,0.0
2025-05-23,15:00,0.46,5.05,16,0.46,4.59,0.0
2025-05-23,16:00,0.71,4.38,16,0.71,3.67,0.0
2025-05-23,17:00,1.27,3.49,16,1.27,2.22,0.0
2025-05-23,18:00,2.04,0.61,16,0.61,0.0,1.4300000000000002
2025-05-23,19:00,1.93,0.75,16,0.75,0.0,1.18
2025-05-23,20:00,2.53,0.0,16,0.0,0.0,2.53
2025-05-23,21:00,2.12,0.0,16,0.0,0.0,2.12
2025-05-23,22:00,0.69,0.0,16,0.0,0.0,0.69
2025-05-23,23:00,0.4,0.0,16,0.0,0.0,0.4
2025-05-24,00:00,0.27,0.0,16,0.0,0.0,0.27
2025-05-24,01:00,0.17,0.0,16,0.0,0.0,0.17
2025-05-24,02:00,0.16,0.0,16,0.0,0.0,0.16
2025-05-24,03:00,0.2,0.0,16,0.0,0.0,0.2
2025-05-24,04:00,0.2,0.0,16,0.0,0.0,0.2
2025-05-24,05:00,0.18,0.0,16,0.0,0.0,0.18
2025-05-24,06:00,2.1,0.0,16,0.0,0.0,2.1
2025-05-24,07:00,1.1,0.75,16,0.75,0.0,0.3500000000000001
2025-05-24,08:00,1.12,2.43,16,1.12,1.31,0.0
2025-05-24,09:00,0.69,2.09,16,0.69,1.4,0.0
2025-05-24,10:00,0.71,4.38,16,0.71,3.67,0.0
2025-05-24,11:00,0.47,5.05,16,0.47,4.58,0.0
2025-05-24,12:00,0.46,3.28,16,0.46,2.82,0.0
2025-05-24,13:00,0.61,1.4,16,0.61,0.7899999999999999,0.0
2025-05-24,14:00,0.67,5.46,16,0.67,4.79,0.0
2025-05-24,15:00,0.44,5.05,16,0.44,4.609999999999999,0.0
2025-05-24,16:00,0.45,4.38,16,0.45,3.9299999999999997,0.0
2025-05-24,17:00,3.08,0.87,16,0.87,0.0,2.21
2025-05-24,18:00,2.01,2.43,16,2.01,0.4200000000000004,0.0
2025-05-24,19:00,1.85,1.25,16,1.25,0.0,0.6000000000000001
2025-05-24,20:00,2.03,0.0,16,0.0,0.0,2.03
2025-05-24,21:00,2.23,0.0,16,0.0,0.0,2.23
2025-05-24,22:00,0.61,0.0,16,0.0,0.0,0.61
2025-05-24,23:00,0.37,0.0,16,0.0,0.0,0.37
